visit-time,title,visit-count,typed-count,id,url
1531792477077,Google  Inc. - Google 지도,1,,BJ89HFS7AWvF,https://www.google.com/maps/@37.5638853 126.9793741 3a 75y 68.63h 81.05t/data=!3m6!1e1!3m4!1sS93rd10-4aloyFf6Qqo45A!2e0!7i13312!8i6656
1531792474749,Google  Inc. - Google 지도,1,,LgNdJVYzvAGA,https://www.google.com/maps/@37.5638853 126.9793741 3a 75y 78.99h 70.99t/data=!3m9!1e1!3m7!1sS93rd10-4aloyFf6Qqo45A!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792474096,Google  Inc. - Google 지도,1,,lyrFJI-ak54m,https://www.google.com/maps/@37.5638853 126.9793741 3a 75y 78.99h 70.99t/data=!3m6!1e1!3m4!1sS93rd10-4aloyFf6Qqo45A!2e0!7i13312!8i6656
1531792472456,Google  Inc. - Google 지도,1,,bQfCqmnIgk8H,https://www.google.com/maps/@37.5638853 126.9793741 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sS93rd10-4aloyFf6Qqo45A!2e0!7i13312!8i6656
1531792471220,Google  Inc. - Google 지도,1,,2qC2GyOcONPn,https://www.google.com/maps/@37.5641002 126.9793114 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sOk_GYYDVa16oGXCwYVchEg!2e0!7i13312!8i6656
1531792469787,Google  Inc. - Google 지도,1,,CJwja82ZRTMF,https://www.google.com/maps/@37.5641966 126.9792831 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sXUvC25UwO5FkDDvIpgFJUQ!2e0!7i13312!8i6656
1531792468465,Google  Inc. - Google 지도,1,,bY7W3AZoAbIC,https://www.google.com/maps/@37.5642792 126.9792117 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sFgWembmuCCHZ4MilZ6AARA!2e0!7i13312!8i6656
1531792466934,Google  Inc. - Google 지도,1,,vQFM2milDWEV,https://www.google.com/maps/@37.564373 126.9791248 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sIiRXTKk7fPrc4Y-GPZ1OjQ!2e0!7i13312!8i6656
1531792465559,Google  Inc. - Google 지도,1,,rGwhKKfAyhxF,https://www.google.com/maps/@37.5644688 126.979036 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sLOhPdj4qtFWvq2X9xlgQiA!2e0!7i13312!8i6656
1531792464759,Google  Inc. - Google 지도,1,,oJOv5-zLLqXo,https://www.google.com/maps/@37.5645578 126.9789531 3a 75y 153.58h 67.92t/data=!3m9!1e1!3m7!1sjzFIHoCIOWLyJ2GsWEOK2Q!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792463830,Google  Inc. - Google 지도,1,,YBhVzDJMS4dT,https://www.google.com/maps/@37.5645578 126.9789531 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sjzFIHoCIOWLyJ2GsWEOK2Q!2e0!7i13312!8i6656
1531792462590,Google  Inc. - Google 지도,1,,qEEJ0OHiVvZz,https://www.google.com/maps/@37.5646438 126.9788745 3a 75y 153.58h 67.92t/data=!3m9!1e1!3m7!1sZlQFDmKYyuIfvMijnHs-5g!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792461618,Google  Inc. - Google 지도,1,,9wJ5tKn8YpSs,https://www.google.com/maps/@37.5646438 126.9788745 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sZlQFDmKYyuIfvMijnHs-5g!2e0!7i13312!8i6656
1531792460122,Google  Inc. - Google 지도,1,,55knIDma1Mjq,https://www.google.com/maps/@37.5647255 126.9788017 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sDr6Kt11-EDc7oPYKPKdghQ!2e0!7i13312!8i6656
1531792458897,Google  Inc. - Google 지도,1,,EMhV-J3wrO_f,https://www.google.com/maps/@37.5647905 126.9787473 3a 75y 153.58h 67.92t/data=!3m9!1e1!3m7!1sHLRhniRmhvt27jL8KrNskA!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792458170,Google  Inc. - Google 지도,1,,6BnwHKRLCLbH,https://www.google.com/maps/@37.5647905 126.9787473 3a 75y 153.58h 67.92t/data=!3m6!1e1!3m4!1sHLRhniRmhvt27jL8KrNskA!2e0!7i13312!8i6656
1531792455312,Google  Inc. - Google 지도,1,,LG0Vf81ILa7S,https://www.google.com/maps/@37.5647905 126.9787473 3a 75y 204.36h 75.88t/data=!3m9!1e1!3m7!1sHLRhniRmhvt27jL8KrNskA!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792454292,Google  Inc. - Google 지도,1,,OhIiTq2FBIl9,https://www.google.com/maps/@37.5647905 126.9787473 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1sHLRhniRmhvt27jL8KrNskA!2e0!7i13312!8i6656
1531792453835,Google  Inc. - Google 지도,1,,bNPgcJD-FyLm,https://www.google.com/maps/@37.5648619 126.9786969 3a 75y 204.36h 75.88t/data=!3m9!1e1!3m7!1ssxPD9K5qWCtwLk5Yc5cRzA!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792452654,Google  Inc. - Google 지도,1,,-e-y4TigDiDP,https://www.google.com/maps/@37.5648619 126.9786969 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1ssxPD9K5qWCtwLk5Yc5cRzA!2e0!7i13312!8i6656
1531792452300,Google  Inc. - Google 지도,1,,5RGIpOH-CcmS,https://www.google.com/maps/@37.5649603 126.9786583 3a 75y 204.36h 75.88t/data=!3m9!1e1!3m7!1smptRGnJgNrgUtPCx5ziAOw!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792451153,Google  Inc. - Google 지도,1,,PKek6Q8wwCzv,https://www.google.com/maps/@37.5649603 126.9786583 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1smptRGnJgNrgUtPCx5ziAOw!2e0!7i13312!8i6656
1531792450728,Google  Inc. - Google 지도,1,,d8WgKTEK4ASG,https://www.google.com/maps/@37.5650687 126.9786564 3a 75y 204.36h 75.88t/data=!3m9!1e1!3m7!1ssyqaDjd4XieEADxQTNYvJA!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792449616,Google  Inc. - Google 지도,1,,si1CXkoJkr4Y,https://www.google.com/maps/@37.5650687 126.9786564 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1ssyqaDjd4XieEADxQTNYvJA!2e0!7i13312!8i6656
1531792447336,Google  Inc. - Google 지도,1,,dyhF5t0geXoD,https://www.google.com/maps/@37.565121 126.97867 3a 75y 204.36h 75.88t/data=!3m9!1e1!3m7!1sZTiDS76lRq1xcPTL7kksiw!2e0!7i13312!8i6656!9m2!1b1!2i37
1531792446413,Google  Inc. - Google 지도,1,,orQzm2HUl0_0,https://www.google.com/maps/@37.565121 126.97867 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1sZTiDS76lRq1xcPTL7kksiw!2e0!7i13312!8i6656
1531792444848,Google  Inc. - Google 지도,1,,9z35SJSItOhE,https://www.google.com/maps/@37.5651756 126.9786881 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1sb5HA6A5VE0s3Gj5ZSqt5sA!2e0!7i13312!8i6656
1531792443508,Google  Inc. - Google 지도,1,,6mjoYtrRr-H2,https://www.google.com/maps/@37.56528 126.9787192 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1sYAX96vpZugADTPvQf6Fk6w!2e0!7i13312!8i6656
1531792442107,Google  Inc. - Google 지도,1,,ViOJ6b_QF6Sq,https://www.google.com/maps/@37.5653751 126.9787501 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1sHIO4iH4MpnQXu6YCvghfjQ!2e0!7i13312!8i6656
1531792440818,Google  Inc. - Google 지도,1,,r_kZeYWf8VGd,https://www.google.com/maps/@37.5654637 126.9787809 3a 75y 204.36h 75.88t/data=!3m6!1e1!3m4!1sthKmaJztIiKundXVEYJXAQ!2e0!7i13312!8i6656
1531792439255,Google  Inc. - Google 지도,1,,bU0udFrf8kW1,https://www.google.com/maps/@37.5655457 126.9788027 3a 75y 204.36h 75.88t/data=!3m9!1e1!3m7!1sHoayZHCvgC7uLJchSLC1ZQ!2e0!7i13312!8i6656!9m2!1b1!2i37
